sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
CLBJ-26-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1427	99.7205	0.0	2603.0
CLBJ-40-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1418	99.0915	0.0	2619.0
CLBJ-47-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.200	1333	93.1516	0.0	2372.0
CLBJ-5-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1407	98.3229	0.0	2599.0
CPER-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.651	1431	100.0000	0.0	2625.0
CPER-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1430	99.9301	0.0	2614.0
CPER-2-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.790	1431	100.0000	0.0	2632.0
CPER-3-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1430	99.9301	0.0	2623.0
CPER-3-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2621.0
CPER-3-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1431	100.0000	0.0	2643.0
CPER-4-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.651	1431	100.0000	0.0	2625.0
CPER-4-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.651	1431	100.0000	0.0	2625.0
CPER-4-Ro|noeA|consensus50|pass_mixed_possible_multitemplate	noeA|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95915.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	98.740	1429	99.8602	0.0	2573.0
CPER-5-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2621.0
CPER-5-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2614.0
CPER-5-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1429	99.8602	0.0	2639.0
DCFS-1-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.778	818	57.1628	0.0	1471.0
DCFS-2-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.651	1431	100.0000	0.0	2615.0
DCFS-2-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.440	1133	79.1754	0.0	1982.0
DCFS-2-2-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.074	1350	94.3396	0.0	2390.0
DCFS-3-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.790	1431	100.0000	0.0	2632.0
DCFS-3-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_WSM1022_(Ensifer_meliloti_WSM1022)|QKN18623.1	Sinorhizobium_meliloti_WSM1022_(Ensifer_meliloti_WSM1022)	Sinorhizobium	98.071	1296	90.5660	0.0	2294.0
DCFS-3-2-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.881	1430	99.9301	0.0	2582.0
DCFS-4-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1429	99.8602	0.0	2619.0
DCFS-4-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.143	1401	97.9036	0.0	2527.0
DCFS-4-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.720	1430	99.9301	0.0	2625.0
DCFS-5-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.371	1431	100.0000	0.0	2610.0
DCFS-5-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.646	1412	98.6723	0.0	2582.0
DCFS-5-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.371	1431	100.0000	0.0	2610.0
DCFS-6-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.441	1431	100.0000	0.0	2614.0
DCFS-6-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1429	99.8602	0.0	2615.0
DCFS-7-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	684	47.7987	0.0	1264.0
DCFS-7-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.860	1427	99.7205	0.0	2627.0
DCFS-8-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1431	100.0000	0.0	2643.0
DCFS-8-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.720	1430	99.9301	0.0	2619.0
DCFS-8-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.370	1429	99.8602	0.0	2601.0
DEJU-29-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.648	1422	99.3711	0.0	2601.0
DEJU-59-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1428	99.7904	0.0	2604.0
DELA-26-3-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.649	1424	99.5108	0.0	2608.0
DELA-32-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.648	1421	99.3012	0.0	2599.0
DELA-7-3-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.371	875	61.1461	0.0	1531.0
DSNY-13-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.506	1417	99.0217	0.0	2579.0
DSNY-14-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.368	1424	99.5108	0.0	2591.0
DSNY-15-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1430	99.9301	0.0	2617.0
DSNY-17-3-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.510	1430	99.9301	0.0	2603.0
DSNY-5-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1427	99.7205	0.0	2630.0
DSNY-7-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.812	1064	74.3536	0.0	1954.0
DSNY-91-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1405	98.1831	0.0	2595.0
HEAL-7-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1427	99.7205	0.0	2636.0
JERC-11-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.928	1396	97.5542	0.0	2573.0
JERC-149-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.574	1407	98.3229	0.0	2566.0
JERC-150-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1427	99.7205	0.0	2603.0
JERC-2-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.574	1408	98.3927	0.0	2569.0
JERC-89-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1430	99.9301	0.0	2615.0
JERC-DEST-32-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1407	98.3229	0.0	2599.0
JERC-RHRE-55-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1426	99.6506	0.0	2628.0
JORN-3-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2610.0
KONZ-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.057	1061	74.1440	0.0	1917.0
KONZ-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.299	1426	99.6506	0.0	2588.0
KONZ-6-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1430	99.9301	0.0	2636.0
LAJA-25-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1367	95.5276	0.0	2525.0
LENO-15-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.579	1424	99.5108	0.0	2597.0
NIWO-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.439	1426	99.6506	0.0	2590.0
NIWO-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.578	1423	99.4410	0.0	2595.0
NIWO-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.439	1425	99.5807	0.0	2593.0
NOGP-1-1-No|noeA|consensus50|pass_single_dominant	noeA|Ensifer_canadensis|UBI79470.1	Ensifer_canadensis	Ensifer	100.000	1430	99.9301	0.0	2641.0
NOGP-1-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06433.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.577	1417	99.0217	0.0	2586.0
NOGP-1-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.650	1430	99.9301	0.0	2617.0
NOGP-2-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1429	99.8602	0.0	2639.0
NOGP-2-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1430	99.9301	0.0	2614.0
NOGP-2-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1431	100.0000	0.0	2643.0
NOGP-3-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.511	1431	100.0000	0.0	2606.0
NOGP-3-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1429	99.8602	0.0	2636.0
NOGP-3-2-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2610.0
NOGP-4-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.292	1412	98.6723	0.0	2556.0
NOGP-4-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.509	1425	99.5807	0.0	2595.0
NOGP-4-1-Ro|noeA|consensus50|pass_mixed_possible_multitemplate	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.812	1431	100.0000	0.0	2577.0
NOGP-5-2-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.371	1431	100.0000	0.0	2603.0
NOGP-5-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.574	1407	98.3229	0.0	2567.0
NOGP-5-2-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.511	1431	100.0000	0.0	2604.0
NOGP-6-3-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1430	99.9301	0.0	2612.0
NOGP-6-3-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.681	626	43.7456	0.0	1146.0
NOGP-6-3-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1430	99.9301	0.0	2608.0
NOGP-7-2-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1427	99.7205	0.0	2603.0
OAES-1-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.860	1430	99.9301	0.0	2632.0
OAES-13-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.579	1424	99.5108	0.0	2597.0
OAES-14-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.581	1431	100.0000	0.0	2612.0
OAES-14-1-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.507	1420	99.2313	0.0	2588.0
OAES-14-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.651	1431	100.0000	0.0	2615.0
OAES-15-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.510	1429	99.8602	0.0	2604.0
OAES-15-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.580	1427	99.7205	0.0	2603.0
OAES-2-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1431	100.0000	0.0	2638.0
OAES-2-1-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.930	1430	99.9301	0.0	2636.0
OAES-20-Rh|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.450	941	65.7582	0.0	1644.0
OAES-20-Ro|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_WSM1022_(Ensifer_meliloti_WSM1022)|QKN18623.1	Sinorhizobium_meliloti_WSM1022_(Ensifer_meliloti_WSM1022)	Sinorhizobium	99.880	830	58.0014	0.0	1528.0
OAES-22-1-No|noeA|consensus50|pass_single_dominant	noeA|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WGI77333.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1431	100.0000	0.0	2643.0
