sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
BONA-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	87.814	796	79.8395	0.0	996.0
BONA-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	82.367	828	83.0491	0.0	830.0
BONA-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	Rhizobium	84.737	819	82.1464	0.0	902.0
BONA-8-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	Microvirga	84.775	821	82.3470	0.0	911.0
BONA-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	84.982	819	82.1464	0.0	907.0
CLBJ-1-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	Rhizobium	92.125	800	80.2407	0.0	1149.0
CLBJ-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	86.918	795	79.7392	0.0	1016.0
CLBJ-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	86.236	821	82.3470	0.0	915.0
CLBJ-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	Microvirga	86.303	825	82.7482	0.0	935.0
CLBJ-11-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	Microvirga	89.176	813	81.5446	0.0	1109.0
CLBJ-12-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.255	816	81.8455	0.0	1044.0
CLBJ-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	86.381	793	79.5386	0.0	887.0
CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	85.036	822	82.4473	0.0	872.0
CLBJ-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	90.765	823	82.5476	0.0	1201.0
CLBJ-13-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	90.291	824	82.6479	0.0	1162.0
CLBJ-14-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	90.326	827	82.9488	0.0	1081.0
CLBJ-14-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.714	819	82.1464	0.0	968.0
CLBJ-15-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	86.520	816	81.8455	0.0	933.0
CLBJ-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	82.927	820	82.2467	0.0	859.0
CLBJ-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	Microvirga	85.417	816	81.8455	0.0	905.0
CLBJ-16-2-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	Rhizobium	85.018	821	82.3470	0.0	846.0
CLBJ-16-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Burkholderia_vietnamiensis|KVE32026.1	Burkholderia_vietnamiensis	Burkholderia	81.687	830	83.2497	0.0	817.0
CLBJ-16-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.122	820	82.2467	0.0	918.0
CLBJ-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	Rhizobium	83.557	821	82.3470	0.0	821.0
CLBJ-17-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	88.903	784	78.6359	0.0	981.0
CLBJ-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.801	824	82.6479	0.0	904.0
CLBJ-18-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	Microvirga	89.255	819	82.1464	0.0	1112.0
CLBJ-18-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	88.767	819	82.1464	0.0	1112.0
CLBJ-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.680	824	82.6479	0.0	907.0
CLBJ-19-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	87.298	803	80.5416	0.0	928.0
CLBJ-19-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	Microvirga	87.179	819	82.1464	0.0	1040.0
CLBJ-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	95.572	813	81.5446	0.0	1325.0
CLBJ-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.132	816	81.8455	0.0	1066.0
CLBJ-20-1-No|nifH|consensus50|pass_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	Neorhizobium	89.073	723	72.5176	0.0	904.0
CLBJ-21-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	88.063	821	82.3470	0.0	1035.0
CLBJ-23-1-No|nifH|consensus50|pass_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	Neorhizobium	89.350	723	72.5176	0.0	913.0
CLBJ-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	89.706	816	81.8455	0.0	1157.0
CLBJ-23-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	Neorhizobium	88.227	722	72.4173	0.0	939.0
CLBJ-24-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	Rhizobium	87.317	820	82.2467	0.0	963.0
CLBJ-24-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	84.337	830	83.2497	0.0	913.0
CLBJ-25-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	88.313	830	83.2497	0.0	1018.0
CLBJ-25-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	87.711	830	83.2497	0.0	1007.0
CLBJ-25-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	88.087	831	83.3501	0.0	1005.0
CLBJ-26-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	Sinorhizobium	91.819	819	82.1464	0.0	1147.0
CLBJ-26-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_sp|QIQ08467.1	Ensifer_sp	Ensifer	86.252	691	69.3079	0.0	878.0
CLBJ-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	86.265	830	83.2497	0.0	939.0
CLBJ-27-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	Sinorhizobium	91.697	819	82.1464	0.0	1136.0
CLBJ-27-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	Microvirga	85.888	822	82.4473	0.0	915.0
CLBJ-27-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	87.711	830	83.2497	0.0	998.0
CLBJ-28-3-Rh|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	Sinorhizobium	86.829	820	82.2467	0.0	926.0
CLBJ-29-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	86.972	829	83.1494	0.0	976.0
CLBJ-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	Rhizobium	92.125	800	80.2407	0.0	1146.0
CLBJ-3-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	91.717	821	82.3470	0.0	1197.0
CLBJ-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	91.824	795	79.7392	0.0	1166.0
CLBJ-30-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	Bradyrhizobium	90.016	641	64.2929	0.0	830.0
CLBJ-32-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	Bradyrhizobium	88.383	835	83.7513	0.0	1000.0
CLBJ-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	81.928	830	83.2497	0.0	821.0
CLBJ-34-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	Mesorhizobium	85.122	820	82.2467	0.0	863.0
CLBJ-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	Bradyrhizobium	83.553	833	83.5507	0.0	876.0
CLBJ-35-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	86.675	833	83.5507	0.0	944.0
CLBJ-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	82.843	816	81.8455	0.0	861.0
CLBJ-36-1-No|nifH|consensus50|pass_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	Microvirga	88.264	622	62.3872	0.0	760.0
CLBJ-39-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	86.935	819	82.1464	0.0	920.0
CLBJ-39-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.745	816	81.8455	0.0	981.0
CLBJ-4-1-No|nifH|consensus50|pass_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	Ensifer	95.955	717	71.9157	0.0	1164.0
CLBJ-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	90.966	797	79.9398	0.0	1127.0
CLBJ-4-1-Ro|nifH|consensus50|pass_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	Ensifer	95.955	717	71.9157	0.0	1164.0
CLBJ-40-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	81.189	824	82.6479	0.0	769.0
CLBJ-42-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.262	821	82.3470	0.0	845.0
CLBJ-42-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	Mesorhizobium	84.364	825	82.7482	0.0	885.0
CLBJ-43-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	Bradyrhizobium	85.066	837	83.9519	0.0	863.0
CLBJ-43-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	83.069	821	82.3470	0.0	830.0
CLBJ-43-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	Mesorhizobium	86.203	819	82.1464	0.0	946.0
CLBJ-44-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	84.173	695	69.7091	0.0	741.0
CLBJ-45-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.955	797	79.9398	0.0	996.0
CLBJ-46-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	Mesorhizobium	81.583	695	69.7091	0.0	704.0
CLBJ-47-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	84.626	696	69.8094	0.0	737.0
CLBJ-48-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	84.135	832	83.4504	0.0	893.0
CLBJ-49-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	Bradyrhizobium	82.169	830	83.2497	0.0	857.0
CLBJ-49-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	88.271	827	82.9488	0.0	1057.0
CLBJ-5-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	96.333	818	82.0461	0.0	1358.0
CLBJ-5-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	94.254	818	82.0461	0.0	1297.0
CLBJ-5-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	91.453	819	82.1464	0.0	1223.0
CLBJ-50-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	Microvirga	89.520	792	79.4383	0.0	1064.0
CLBJ-50-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.546	819	82.1464	0.0	989.0
CLBJ-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	89.255	819	82.1464	0.0	1066.0
CLBJ-7-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	90.476	819	82.1464	0.0	1094.0
CLBJ-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.912	795	79.7392	0.0	977.0
CLBJ-8-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	89.744	819	82.1464	0.0	1144.0
CLBJ-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	88.684	813	81.5446	0.0	1075.0
CLBJ-9-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	Mesorhizobium	85.872	814	81.6449	0.0	896.0
CPER-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	96.337	819	82.1464	0.0	1351.0
CPER-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	Rhizobium	87.132	816	81.8455	0.0	1003.0
CPER-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	88.645	819	82.1464	0.0	1051.0
CPER-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	95.140	823	82.5476	0.0	1317.0
CPER-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	87.485	823	82.5476	0.0	1027.0
CPER-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	90.644	823	82.5476	0.0	1199.0
CPER-3-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	95.884	826	82.8485	0.0	1351.0
CPER-3-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.938	776	77.8335	0.0	1347.0
CPER-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	92.683	820	82.2467	0.0	1251.0
CPER-4-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.368	826	82.8485	0.0	1362.0
CPER-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	93.220	826	82.8485	0.0	1284.0
CPER-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	94.466	777	77.9338	0.0	1251.0
CPER-5-1-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.489	826	82.8485	0.0	1380.0
CPER-5-1-Rh|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.368	826	82.8485	0.0	1373.0
CPER-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	91.386	801	80.3410	0.0	1182.0
DCFS-1-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	87.449	741	74.3230	0.0	893.0
DCFS-2-2-No|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.829	820	82.2467	0.0	1387.0
DCFS-2-2-Rh|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	Rhizobium	90.582	807	80.9428	0.0	1075.0
DCFS-2-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	Microvirga	89.012	810	81.2437	0.0	1016.0
