sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
BLAN-4-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.329	861	55.8366	0.0	1496.0
BONA-2-Ro|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_ruizarguesonis|TBD72141.1	Rhizobium_ruizarguesonis	Rhizobium	85.510	628	40.7263	0.0	701.0
BONA-4-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	87.500	552	35.7977	0.0	684.0
BONA-4-Rh|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	Rhizobium	86.797	871	56.4851	0.0	1046.0
CLBJ-1-1-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_ruizarguesonis|XIE09846.1	Rhizobium_ruizarguesonis	Rhizobium	89.515	887	57.5227	0.0	1144.0
CLBJ-1-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	89.414	1502	97.4060	0.0	1984.0
CLBJ-1-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	86.290	1539	99.8054	0.0	1881.0
CLBJ-10-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	Microvirga	86.894	908	58.8846	0.0	1094.0
CLBJ-11-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	87.394	1539	99.8054	0.0	1916.0
CLBJ-12-2-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	86.916	1498	97.1466	0.0	1820.0
CLBJ-13-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	87.667	600	38.9105	0.0	754.0
CLBJ-13-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	91.089	909	58.9494	0.0	1310.0
CLBJ-13-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	91.981	823	53.3722	0.0	1203.0
CLBJ-14-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._RIZ17|XXB69636.1	Mesorhizobium_sp._RIZ17	Mesorhizobium	86.498	911	59.0791	0.0	1037.0
CLBJ-15-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	88.216	908	58.8846	0.0	1205.0
CLBJ-15-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	Rhizobium	89.052	749	48.5733	0.0	935.0
CLBJ-15-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	90.526	1425	92.4125	0.0	1954.0
CLBJ-16-2-No|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	Mesorhizobium	90.958	553	35.8625	0.0	756.0
CLBJ-16-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	85.993	871	56.4851	0.0	977.0
CLBJ-17-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	85.195	1540	99.8703	0.0	1777.0
CLBJ-18-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	87.996	908	58.8846	0.0	1190.0
CLBJ-18-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	86.920	1529	99.1569	0.0	1823.0
CLBJ-18-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	88.720	1516	98.3139	0.0	2013.0
CLBJ-19-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	92.519	909	58.9494	0.0	1393.0
CLBJ-19-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	90.011	881	57.1336	0.0	1157.0
CLBJ-19-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	84.535	1539	99.8054	0.0	1668.0
CLBJ-2-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	Rhizobium	92.667	1541	99.9351	0.0	2313.0
CLBJ-2-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	93.187	910	59.0143	0.0	1373.0
CLBJ-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	90.343	642	41.6342	0.0	909.0
CLBJ-20-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	Rhizobium	89.068	869	56.3554	0.0	1083.0
CLBJ-21-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	95.175	601	38.9754	0.0	950.0
CLBJ-23-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	Rhizobium	88.106	866	56.1608	0.0	1059.0
CLBJ-23-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	86.712	873	56.6148	0.0	1055.0
CLBJ-24-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	Rhizobium	93.407	546	35.4086	0.0	817.0
CLBJ-24-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	87.049	1498	97.1466	0.0	1882.0
CLBJ-25-2-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	91.370	533	34.5655	0.0	734.0
CLBJ-25-2-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	85.667	600	38.9105	0.0	686.0
CLBJ-25-2-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	82.875	981	63.6187	0.0	1002.0
CLBJ-26-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	91.538	910	59.0143	0.0	1301.0
CLBJ-26-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	84.112	1542	100.0000	0.0	1631.0
CLBJ-26-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	87.701	748	48.5084	0.0	917.0
CLBJ-27-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	91.601	1524	98.8327	0.0	2143.0
CLBJ-27-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	86.044	910	59.0143	0.0	1040.0
CLBJ-27-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	90.328	548	35.5383	0.0	725.0
CLBJ-3-1-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_ruizarguesonis|XIE09846.1	Rhizobium_ruizarguesonis	Rhizobium	88.320	899	58.3009	0.0	1114.0
CLBJ-3-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	90.823	632	40.9857	0.0	902.0
CLBJ-3-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	86.013	908	58.8846	0.0	1081.0
CLBJ-34-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	81.630	773	50.1297	0.0	760.0
CLBJ-34-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	Microvirga	83.662	863	55.9663	0.0	911.0
CLBJ-35-1-No|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	Mesorhizobium	90.909	539	34.9546	0.0	730.0
CLBJ-35-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	85.312	1457	94.4877	0.0	1592.0
CLBJ-36-1-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_aethiopicum|CAO3997634.1	Rhizobium_aethiopicum	Rhizobium	90.735	626	40.5966	0.0	839.0
CLBJ-37-1-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_aethiopicum|CAO3997634.1	Rhizobium_aethiopicum	Rhizobium	98.251	629	40.7912	0.0	1109.0
CLBJ-37-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Rhizobium_aethiopicum|CAO3997634.1	Rhizobium_aethiopicum	Rhizobium	92.197	628	40.7263	0.0	948.0
CLBJ-39-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	92.063	630	40.8560	0.0	887.0
CLBJ-4-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	90.726	1542	100.0000	0.0	2167.0
CLBJ-4-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	90.440	910	59.0143	0.0	1286.0
CLBJ-4-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	93.187	910	59.0143	0.0	1369.0
CLBJ-40-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	89.417	1474	95.5901	0.0	1914.0
CLBJ-41-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30486.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	94.389	606	39.2996	0.0	963.0
CLBJ-42-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	94.498	618	40.0778	0.0	981.0
CLBJ-42-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	Mesorhizobium	87.588	854	55.3826	0.0	1046.0
CLBJ-43-2-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	Sinorhizobium	87.231	603	39.1051	0.0	708.0
CLBJ-43-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	Microvirga	85.090	778	50.4540	0.0	859.0
CLBJ-45-2-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	89.885	1473	95.5253	0.0	1986.0
CLBJ-46-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	91.317	1428	92.6070	0.0	1965.0
CLBJ-48-1-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	Rhizobium	87.621	824	53.4371	0.0	968.0
CLBJ-49-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	92.040	603	39.1051	0.0	867.0
CLBJ-5-2-No|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	93.320	1542	100.0000	0.0	2302.0
CLBJ-5-2-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	92.519	909	58.9494	0.0	1373.0
CLBJ-5-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	88.767	908	58.8846	0.0	1245.0
CLBJ-50-3-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	91.456	831	53.8911	0.0	1208.0
CLBJ-50-3-Rh|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	92.122	622	40.3372	0.0	878.0
CLBJ-50-3-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	92.006	638	41.3748	0.0	935.0
CLBJ-7-1-No|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	92.812	640	41.5045	0.0	935.0
CLBJ-7-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	88.754	907	58.8197	0.0	1164.0
CLBJ-7-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._AaZ16|XIK06013.1	Mesorhizobium_sp._AaZ16	Mesorhizobium	90.155	904	58.6252	0.0	1304.0
CLBJ-8-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	90.209	909	58.9494	0.0	1267.0
CLBJ-8-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	89.163	609	39.4942	0.0	804.0
CLBJ-9-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	93.035	603	39.1051	0.0	918.0
CPER-1-No|nifK|consensus50|pass_single_dominant	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	Mesorhizobium	95.966	595	38.5863	0.0	970.0
CPER-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	87.070	611	39.6239	0.0	710.0
CPER-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	86.680	1494	96.8872	0.0	1801.0
CPER-2-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.351	1540	99.8703	0.0	2806.0
CPER-2-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	93.679	1503	97.4708	0.0	2327.0
CPER-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.556	1539	99.8054	0.0	2625.0
CPER-3-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.719	1426	92.4773	0.0	2617.0
CPER-3-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.027	1541	99.9351	0.0	2765.0
CPER-3-1-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.127	1495	96.9520	0.0	2610.0
CPER-4-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.416	1540	99.8703	0.0	2802.0
CPER-4-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	93.061	1542	100.0000	0.0	2435.0
CPER-4-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	95.060	1498	97.1466	0.0	2460.0
CPER-5-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.416	1541	99.9351	0.0	2809.0
CPER-5-1-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.479	1535	99.5460	0.0	2804.0
CPER-5-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.644	1528	99.0921	0.0	2669.0
DCFS-1-2-No|nifK|consensus50|pass_single_dominant	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	Rhizobium	92.170	894	57.9767	0.0	1269.0
DCFS-1-2-Rh|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	90.470	745	48.3139	0.0	1048.0
DCFS-2-2-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.546	1541	99.9351	0.0	2815.0
DCFS-2-2-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	91.929	793	51.4267	0.0	1144.0
DCFS-2-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	88.802	768	49.8054	0.0	987.0
DCFS-3-2-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22232.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.935	1539	99.8054	0.0	2837.0
DCFS-3-2-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	90.052	774	50.1946	0.0	1101.0
DCFS-3-2-Ro|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06402.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.908	1423	92.2827	0.0	2466.0
DCFS-4-No|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	Mesorhizobium	87.670	1541	99.9351	0.0	1906.0
DCFS-4-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	86.152	1502	97.4060	0.0	1916.0
DCFS-4-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	83.762	1515	98.2490	0.0	1733.0
DCFS-5-1-No|nifK|consensus50|pass_single_dominant	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06402.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.091	1541	99.9351	0.0	2778.0
