sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
BONA-4-No	nifK.fa	1542	1291	83.7224	10.4702	4	251	16.2776	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
BONA-4-Rh	nifK.fa	1542	1402	90.9209	84.7568	5	140	9.0791	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-10-1-No	nifK.fa	1542	1370	88.8457	33.7315	10	172	11.1543	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-11-1-No	nifK.fa	1542	1532	99.3515	10.5266	9	10	0.6485	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-1-1-No	nifK.fa	1542	1479	95.9144	2434.9741	2031	63	4.0856	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-1-1-Rh	nifK.fa	1542	1463	94.8768	39.7088	5	79	5.1232	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-1-1-Ro	nifK.fa	1542	1533	99.4163	15.3340	15	9	0.5837	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-12-2-No	nifK.fa	1542	1491	96.6926	10.7432	10	51	3.3074	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-13-1-No	nifK.fa	1542	1380	89.4942	105.4254	10	162	10.5058	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-13-1-Rh	nifK.fa	1542	1426	92.4773	11.2691	11	116	7.5227	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-13-1-Ro	nifK.fa	1542	1455	94.3580	9.8016	10	87	5.6420	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
BLAN-3-1-No	nifK.fa	1542	1396	90.5318	3860.9137	3672	146	9.4682	19	0.3976	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-15-1-No	nifK.fa	1542	1421	92.1530	86.4364	11	121	7.8470	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-15-1-Rh	nifK.fa	1542	1320	85.6031	12.5960	3	222	14.3969	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-15-1-Ro	nifK.fa	1542	1419	92.0233	35.1673	8	123	7.9767	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-14-1-No	nifK.fa	1542	1498	97.1466	4942.2069	6373	44	2.8534	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-16-2-Rh	nifK.fa	1542	1225	79.4423	48.4358	6	317	20.5577	10	0.5000	20	10	5	0.2000	20	10	fail_high_N
CLBJ-16-2-Ro	nifK.fa	1542	1374	89.1051	59.3359	5	168	10.8949	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-16-2-No	nifK.fa	1542	1300	84.3061	455.9643	6	242	15.6939	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-17-1-No	nifK.fa	1542	1532	99.3515	326.0636	14	10	0.6485	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-18-1-Rh	nifK.fa	1542	1522	98.7030	12.4416	12	20	1.2970	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-18-1-Ro	nifK.fa	1542	1510	97.9248	15.3878	13	32	2.0752	45	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-19-1-No	nifK.fa	1542	1443	93.5798	80.6920	8	99	6.4202	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-19-1-Rh	nifK.fa	1542	1467	95.1362	86.4689	5	75	4.8638	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-19-1-Ro	nifK.fa	1542	1532	99.3515	27.5661	14	10	0.6485	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-18-1-No	nifK.fa	1542	1470	95.3307	681.3482	21	72	4.6693	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-20-1-No	nifK.fa	1542	1502	97.4060	34.0953	22	40	2.5940	12	0.3929	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-23-1-No	nifK.fa	1542	1497	97.0817	14.1479	13	45	2.9183	43	0.4595	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-21-1-Rh	nifK.fa	1542	1354	87.8080	10.3988	6	188	12.1920	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-23-1-Rh	nifK.fa	1542	1447	93.8392	20.1161	18	95	6.1608	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-24-Rh	nifK.fa	1542	1472	95.4604	74.1518	31	70	4.5396	74	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-25-2-No	nifK.fa	1542	1253	81.2581	870.1732	5	289	18.7419	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-25-2-Rh	nifK.fa	1542	1308	84.8249	392.0817	7	234	15.1751	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-24-No	nifK.fa	1542	1298	84.1764	574.3554	4	244	15.8236	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-25-2-Ro	nifK.fa	1542	1436	93.1258	1273.7250	4	106	6.8742	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-26-1-Rh	nifK.fa	1542	1535	99.5460	212.0130	113	7	0.4540	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-26-1-Ro	nifK.fa	1542	1290	83.6576	580.9663	83	252	16.3424	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-26-1-No	nifK.fa	1542	1449	93.9689	4825.7918	7610	93	6.0311	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-27-1-Rh	nifK.fa	1542	1481	96.0441	1177.0538	14	61	3.9559	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-27-1-Ro	nifK.fa	1542	1327	86.0571	957.0370	2	215	13.9429	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-27-1-No	nifK.fa	1542	1516	98.3139	4922.5765	7523	26	1.6861	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-2-Rh	nifK.fa	1542	1490	96.6278	415.3249	381	52	3.3722	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-2-Ro	nifK.fa	1542	1477	95.7847	28.9578	18	65	4.2153	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-2-No	nifK.fa	1542	1500	97.2763	1932.1654	1494	42	2.7237	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-3-1-Rh	nifK.fa	1542	1441	93.4501	8.6634	5	101	6.5499	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-3-1-Ro	nifK.fa	1542	1488	96.4981	86.8813	22	54	3.5019	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-32-1-Rh	nifK.fa	1542	1229	79.7017	139.4034	3	313	20.2983	0	0.5000	20	10	5	0.2000	20	10	fail_high_N
CLBJ-34-1-No	nifK.fa	1542	1356	87.9377	51.7620	6	186	12.0623	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-34-1-Rh	nifK.fa	1542	1326	85.9922	46.9306	4	216	14.0078	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-3-1-No	nifK.fa	1542	1484	96.2387	2468.8385	2047	58	3.7613	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-35-1-Ro	nifK.fa	1542	1443	93.5798	11.9092	8	99	6.4202	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-35-1-No	nifK.fa	1542	1251	81.1284	327.9014	5	291	18.8716	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-36-1-Ro	nifK.fa	1542	1231	79.8314	485.2516	11	311	20.1686	5	0.5000	20	10	5	0.2000	20	10	fail_high_N
CLBJ-36-1-No	nifK.fa	1542	1396	90.5318	861.1064	7	146	9.4682	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-37-1-Ro	nifK.fa	1542	1300	84.3061	520.4267	325	242	15.6939	50	0.4996	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-39-1-Rh	nifK.fa	1542	1366	88.5863	36.5746	4	176	11.4137	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-40-1-Ro	nifK.fa	1542	1452	94.1634	26.9663	6	90	5.8366	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-41-1-No	nifK.fa	1542	1241	80.4799	43.6920	3	301	19.5201	2	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-4-1-No	nifK.fa	1542	1500	97.2763	5646.3470	7524	42	2.7237	16	0.4839	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-4-1-Rh	nifK.fa	1542	1493	96.8223	157.9248	131	49	3.1777	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-4-1-Ro	nifK.fa	1542	1490	96.6278	3333.2555	3523	52	3.3722	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-42-1-No	nifK.fa	1542	1348	87.4189	64.9092	4	194	12.5811	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-42-1-Ro	nifK.fa	1542	1437	93.1907	46.4339	12	105	6.8093	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-43-2-No	nifK.fa	1542	1237	80.2205	26.0266	1	305	19.7795	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-43-2-Ro	nifK.fa	1542	1314	85.2140	49.2678	6	228	14.7860	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-45-2-Ro	nifK.fa	1542	1443	93.5798	11.0687	5	99	6.4202	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-46-1-Ro	nifK.fa	1542	1417	91.8936	170.8943	8	125	8.1064	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-48-1-No	nifK.fa	1542	1484	96.2387	601.4021	4	58	3.7613	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-49-1-Ro	nifK.fa	1542	1333	86.4462	10.0104	4	209	13.5538	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-50-3-No	nifK.fa	1542	1407	91.2451	1926.6518	1696	135	8.7549	33	0.4547	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-50-3-Rh	nifK.fa	1542	1384	89.7536	172.6258	4	158	10.2464	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-50-3-Ro	nifK.fa	1542	1280	83.0091	10.8022	4	262	16.9909	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-5-2-No	nifK.fa	1542	1528	99.0921	6368.4604	7848	14	0.9079	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-5-2-Rh	nifK.fa	1542	1491	96.6926	169.3158	141	51	3.3074	18	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-5-2-Ro	nifK.fa	1542	1487	96.4332	57.2672	51	55	3.5668	86	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-7-1-No	nifK.fa	1542	1339	86.8353	71.9955	4	203	13.1647	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-7-1-Rh	nifK.fa	1542	1495	96.9520	18.4961	9	47	3.0480	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-7-1-Ro	nifK.fa	1542	1420	92.0882	26.4630	20	122	7.9118	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-8-1-Rh	nifK.fa	1542	1423	92.2827	11.6498	7	119	7.7173	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CLBJ-8-1-Ro	nifK.fa	1542	1346	87.2892	8.7393	5	196	12.7108	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-9-1-No	nifK.fa	1542	1193	77.3671	8.1427	6	349	22.6329	1	0.5000	20	10	5	0.2000	20	10	fail_high_N
CLBJ-9-1-Rh	nifK.fa	1542	1360	88.1971	88.4572	67	182	11.8029	23	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-1-No	nifK.fa	1542	1386	89.8833	2800.2160	2733	156	10.1167	2	0.2952	20	10	5	0.2000	20	10	pass_single_dominant
CPER-1-Rh	nifK.fa	1542	1368	88.7160	312.5383	3	174	11.2840	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-1-Ro	nifK.fa	1542	1454	94.2931	9.7166	6	88	5.7069	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CLBJ-37-1-No	nifK.fa	1542	1377	89.2996	4576.4948	6159	165	10.7004	9	0.4795	20	10	5	0.2000	20	10	pass_single_dominant
CPER-2-No	nifK.fa	1542	1534	99.4812	5893.1887	6864	8	0.5188	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CPER-2-Ro	nifK.fa	1542	1538	99.7406	198.8022	199	4	0.2594	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-2-Rh	nifK.fa	1542	1495	96.9520	1520.9040	343	47	3.0480	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-3-1-Rh	nifK.fa	1542	1540	99.8703	3810.2335	4278	2	0.1297	2	0.3789	20	10	5	0.2000	20	10	pass_single_dominant
CPER-3-1-Ro	nifK.fa	1542	1494	96.8872	116.0791	114	48	3.1128	3	0.2444	20	10	5	0.2000	20	10	pass_single_dominant
CPER-3-1-No	nifK.fa	1542	1509	97.8599	5328.5188	6007	33	2.1401	3	0.4442	20	10	5	0.2000	20	10	pass_single_dominant
CPER-4-No	nifK.fa	1542	1539	99.8054	5757.5875	6830	3	0.1946	3	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
CPER-4-Ro	nifK.fa	1542	1486	96.3684	51.9935	55	56	3.6316	33	0.4776	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-4-Rh	nifK.fa	1542	1541	99.9351	4183.7899	4364	1	0.0649	98	0.4983	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
CPER-5-1-Rh	nifK.fa	1542	1529	99.1569	6130.2626	7418	13	0.8431	1	0.2273	20	10	5	0.2000	20	10	pass_single_dominant
CPER-5-1-Ro	nifK.fa	1542	1515	98.2490	39.2322	39	27	1.7510	12	0.3590	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-1-2-No	nifK.fa	1542	1483	96.1738	457.6375	369	59	3.8262	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-1-2-Rh	nifK.fa	1542	1293	83.8521	64.9857	2	249	16.1479	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
CPER-5-1-No	nifK.fa	1542	1536	99.6109	6386.3774	7494	6	0.3891	2	0.3844	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-2-2-Rh	nifK.fa	1542	1328	86.1219	270.6647	12	214	13.8781	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-2-2-Ro	nifK.fa	1542	1341	86.9650	160.8288	76	201	13.0350	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-3-2-No	nifK.fa	1542	1539	99.8054	3992.4001	4111	3	0.1946	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-3-2-Rh	nifK.fa	1542	1278	82.8794	270.8022	60	264	17.1206	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-3-2-Ro	nifK.fa	1542	1387	89.9481	21.1621	20	155	10.0519	8	0.4688	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-2-2-No	nifK.fa	1542	1538	99.7406	6421.8521	7680	4	0.2594	1	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-4-Rh	nifK.fa	1542	1471	95.3956	324.8768	126	71	4.6044	112	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-4-Ro	nifK.fa	1542	1508	97.7951	123.2224	29	34	2.2049	124	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-5-1-No	nifK.fa	1542	1541	99.9351	6394.9099	7542	1	0.0649	5	0.4366	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-5-1-Rh	nifK.fa	1542	1522	98.7030	265.5350	23	20	1.2970	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-5-1-Ro	nifK.fa	1542	1530	99.2218	78.0143	60	12	0.7782	98	0.4326	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-6-1-No	nifK.fa	1542	1540	99.8703	6516.3878	7662	2	0.1297	1	0.4375	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-6-1-Rh	nifK.fa	1542	1449	93.9689	56.1297	10	93	6.0311	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-6-1-Ro	nifK.fa	1542	1530	99.2218	17.3781	15	12	0.7782	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-7-1-No	nifK.fa	1542	1495	96.9520	112.3560	10	47	3.0480	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DCFS-7-1-Rh	nifK.fa	1542	1501	97.3411	383.1809	7	41	2.6589	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-7-1-Ro	nifK.fa	1542	1530	99.2218	12.7918	12	12	0.7782	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-4-No	nifK.fa	1542	1529	99.1569	6652.5973	7929	13	0.8431	50	0.4863	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-8-1-Rh	nifK.fa	1542	1503	97.4708	219.6796	249	39	2.5292	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-8-1-Ro	nifK.fa	1542	1506	97.6654	21.0208	20	36	2.3346	114	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-10-1-No	nifK.fa	1542	1378	89.3645	10.6213	11	164	10.6355	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-11-1-No	nifK.fa	1542	1374	89.1051	12.3314	10	168	10.8949	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-11-1-Ro	nifK.fa	1542	1320	85.6031	28.9060	32	222	14.3969	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-23-1-No	nifK.fa	1542	1283	83.2036	40.2451	2	259	16.7964	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-29-1-Rh	nifK.fa	1542	1314	85.2140	10.0791	4	228	14.7860	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-3-1-Rh	nifK.fa	1542	1320	85.6031	70.5610	8	222	14.3969	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-3-1-Ro	nifK.fa	1542	1376	89.2348	67.6433	10	166	10.7652	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-37-No	nifK.fa	1542	1306	84.6952	46.4617	4	236	15.3048	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-42-No	nifK.fa	1542	1258	81.5824	17.8067	3	284	18.4176	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-44-No	nifK.fa	1542	1309	84.8898	64.2030	11	233	15.1102	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-55-No	nifK.fa	1542	1445	93.7095	31.9527	30	97	6.2905	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DCFS-8-1-No	nifK.fa	1542	1535	99.5460	6155.0597	7138	7	0.4540	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-55-Rh	nifK.fa	1542	1377	89.2996	72.0746	5	165	10.7004	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-57-Rh	nifK.fa	1542	1444	93.6446	65.7004	14	98	6.3554	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-57-Ro	nifK.fa	1542	1395	90.4669	50.7030	9	147	9.5331	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-59-No	nifK.fa	1542	1381	89.5590	15.3742	17	161	10.4410	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-57-No	nifK.fa	1542	1469	95.2659	32.4429	33	73	4.7341	94	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-63-No	nifK.fa	1542	1363	88.3917	79.3035	7	179	11.6083	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-7-1-No	nifK.fa	1542	1492	96.7575	10.2425	9	50	3.2425	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-9-1-Ro	nifK.fa	1542	1306	84.6952	157.4533	6	236	15.3048	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-63-Rh	nifK.fa	1542	1320	85.6031	688.8541	3	222	14.3969	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-11-3-No	nifK.fa	1542	1475	95.6550	15.6829	12	67	4.3450	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-10-2-No	nifK.fa	1542	1375	89.1699	152.3684	30	167	10.8301	85	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-12-2-No	nifK.fa	1542	1498	97.1466	706.4183	8	44	2.8534	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-13-1-No	nifK.fa	1542	1463	94.8768	2029.1887	1404	79	5.1232	57	0.4819	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-13-1-Rh	nifK.fa	1542	1359	88.1323	1955.1744	1613	183	11.8677	69	0.4901	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-1-3-Rh	nifK.fa	1542	1501	97.3411	3868.3696	3525	41	2.6589	73	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-1-3-Ro	nifK.fa	1542	1387	89.9481	367.1083	175	155	10.0519	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-No	nifK.fa	1542	1420	92.0882	272.8236	110	122	7.9118	84	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-Rh	nifK.fa	1542	1471	95.3956	4361.0259	4440	71	4.6044	56	0.4940	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-Ro	nifK.fa	1542	1454	94.2931	2571.1628	2567	88	5.7069	63	0.4936	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-No	nifK.fa	1542	1390	90.1427	1443.9248	1415	152	9.8573	47	0.4714	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Rh	nifK.fa	1542	1445	93.7095	1970.5512	2009	97	6.2905	68	0.4968	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Ro	nifK.fa	1542	1468	95.2010	484.1946	400	74	4.7990	63	0.4937	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-16-No	nifK.fa	1542	1481	96.0441	394.3956	9	61	3.9559	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-No	nifK.fa	1542	1409	91.3748	1063.2951	498	133	8.6252	67	0.4612	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-Rh	nifK.fa	1542	1368	88.7160	1011.6984	527	174	11.2840	86	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-Ro	nifK.fa	1542	1310	84.9546	80.5674	84	232	15.0454	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-19-1-Ro	nifK.fa	1542	1156	74.9676	174.5512	3	386	25.0324	6	0.5000	20	10	5	0.2000	20	10	fail_high_N
DELA-20-1-No	nifK.fa	1542	1294	83.9170	380.7905	155	248	16.0830	50	0.4874	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-20-1-Rh	nifK.fa	1542	1480	95.9792	1915.9189	1319	62	4.0208	45	0.4626	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
