tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
CLBJ-41-1-No|nifD|consensus50|strict_single_dominant	CLBJ-41-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.466	777	50.718	0	1218	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	CLBJ-41-1-No|nifD|consensus50|strict_single_dominant	CLBJ-41-1-No	D11	Lespedeza cuneata	4/10/25	1.62	77.76	Quarter	CLBJ-41	ethanol	nodule	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_034	Wise	TX	no	33.23685	-97.34119	9/2/24	nodule	Lespedeza	Desmodieae	no
OSBS-TEVI-61-4-No|nifD|consensus50|strict_single_dominant	OSBS-TEVI-61-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.566	901	58.812	0	1236	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-TEVI-61-4-No|nifD|consensus50|strict_single_dominant	OSBS-TEVI-61-4-No	D03	Tephrosia virginiana	4/10/25	0	0	Quarter	OSBS-61	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_004	Putnam	FL	yes	NA	NA	20240618	nodule	Tephrosia	Millettieae	yes
ORNL-25-1-No|nifD|consensus50|strict_single_dominant	ORNL-25-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|YCL62640.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.098	674	43.9948	0	950	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	ORNL-25-1-No|nifD|consensus50|strict_single_dominant	ORNL-25-1-No	D07	Albizia julibrissin	4/17/25	0.6925	33.24	Quarter	ORNL-25	dry	nodule	Fabaceae	ORNL	Albizia	Mimosoideae	ORNL_002	Anderson	TN	no	35.98	-84.211667	8/20/24	nodule	Albizia	Mimosoideae	no
OAES-36-3-Ro|nifD|consensus50|strict_single_dominant	OAES-36-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.195	1305	85.1828	0	1624	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OAES-36-3-Ro|nifD|consensus50|strict_single_dominant	OAES-36-3-Ro	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	root	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	root	Melilotus	Trifolieae	no
DSNY-87-1-No|nifD|consensus50|strict_single_dominant	DSNY-87-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|YCL62640.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.504	674	43.9948	0	913	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DSNY-87-1-No|nifD|consensus50|strict_single_dominant	DSNY-87-1-No	D03	Tephrosia mysteriosa	4/4/25	0	0	Quarter	DSNY-87	dry	nodule	Fabaceae	DSNY	Tephrosia	Millettieae	DSNY_015	Polk	Florida	yes	28.1094133	-81.4308468	20240904	nodule	Tephrosia	Millettieae	yes
TOOL-35-1-Rh|nifD|consensus50|strict_single_dominant	TOOL-35-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.096	835	54.5039	0	1177	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	TOOL-35-1-Rh|nifD|consensus50|strict_single_dominant	TOOL-35-1-Rh	D18	Dryas octopetala	5/23/25	0	0	Quarter	TOOL-35	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	rhizosphere	Dryas	actinorhizal	yes
RMNP-4-No|nifD|consensus50|strict_single_dominant	RMNP-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03454.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.156	1293	84.3995	0	1437	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	RMNP-4-No|nifD|consensus50|strict_single_dominant	RMNP-4-No	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-4	dry	nodule	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/2/24	nodule	Oxytropis	Galegeae	yes
RMNP-4-Rh|nifD|consensus50|strict_single_dominant	RMNP-4-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.546	777	50.718	0	976	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	RMNP-4-Rh|nifD|consensus50|strict_single_dominant	RMNP-4-Rh	D10	Oxytropis multiceps	4/24/25	0	0	Quarter	RMNP-4	dry	rhizosphere	Fabaceae	RMNP	Oxytropis	Galegeae	RMNP_016	Boulder	CO	yes	NA	NA	6/2/24	rhizosphere	Oxytropis	Galegeae	yes
WOOD-12-Rh|nifD|consensus50|strict_single_dominant	WOOD-12-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|YCL62640.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.724	674	43.9948	0	837	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	WOOD-12-Rh|nifD|consensus50|strict_single_dominant	WOOD-12-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	rhizosphere	Medicago	Trifolieae	no
YELL-5-3-Rh|nifD|consensus50|strict_single_dominant	YELL-5-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Ensifer_sp._MPMI2T	Ensifer	nifD|Ensifer_sp._MPMI2T|THK33397.1	Ensifer_sp._MPMI2T	82.809	1303	85.0522	0	1234	Ensifer	Strict single-dominant	Ensifer	Ensifer	YELL-5-3-Rh|nifD|consensus50|strict_single_dominant	YELL-5-3-Rh	D12	Astragalus miser	4/4/25	0	0	Quarter	YELL-5	ethanol	rhizosphere	Fabaceae	YELL	Astragalus	Galegeae	YELL_016	Park County	WY	yes	NA	NA	7/11/24	rhizosphere	Astragalus	Galegeae	yes
DCFS-1-2-No|nifD|consensus50|strict_single_dominant	DCFS-1-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03454.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.381	433	28.2637	0	689	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DCFS-1-2-No|nifD|consensus50|strict_single_dominant	DCFS-1-2-No	D09	Astragalus flexuosus	5/23/25	0	0	Quarter	DCFS-1	dry	nodule	Fabaceae	DCFS	Astragalus	Galegeae	DCFS_006	Stutsman	ND	yes	47.17336	99.05106	6/6/24	nodule	Astragalus	Galegeae	yes
DCFS-7-1-Rh|nifD|consensus50|strict_single_dominant	DCFS-7-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.874	1303	85.0522	0	1550	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	DCFS-7-1-Rh|nifD|consensus50|strict_single_dominant	DCFS-7-1-Rh	D09	Amorpha canescens	4/23/25	0	0	Quarter	DCFS-7	dry	rhizosphere	Fabaceae	DCFS	Amorpha	Amorpheae	DCFS_067	Stutsman	ND	yes	47.16096	99.11051	6/20/24	rhizosphere	Amorpha	Amorpheae	yes
OSBS-37-1-Rh|nifD|consensus50|strict_single_dominant	OSBS-37-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.806	1296	84.5953	0	1476	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	OSBS-37-1-Rh|nifD|consensus50|strict_single_dominant	OSBS-37-1-Rh	D03	Chapmannia floridana	2/26/25	0	0	Quarter	OSBS-37	NA	rhizosphere	Fabaceae	OSBS	Chapmannia	Dalbergieae	OSBS_029	Putnam	FL	yes	NA	NA	20240617	rhizosphere	Chapmannia	Dalbergieae	yes
HEAL-1-2-Rh|nifD|consensus50|strict_single_dominant	HEAL-1-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Ensifer_sp._MPMI2T	Ensifer	nifD|Ensifer_sp._MPMI2T|THK33397.1	Ensifer_sp._MPMI2T	83.501	794	51.8277	0	791	Ensifer	Strict single-dominant	Ensifer	Ensifer	HEAL-1-2-Rh|nifD|consensus50|strict_single_dominant	HEAL-1-2-Rh	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-1	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_010	Denali Borough	Alaska	yes	63.87736 N	149.26331 W	20240723	rhizosphere	Alnus	actinorhizal	yes
SCBI-12-1-Rh|nifD|consensus50|strict_single_dominant	SCBI-12-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.465	761	49.6736	0	863	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	SCBI-12-1-Rh|nifD|consensus50|strict_single_dominant	SCBI-12-1-Rh	D02	Amphicarpaea bracteata	4/24/25	0	0	Quarter	SCBI-12	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-011	Warren	VA	yes	38.878901	-78.139749	7/10/24	rhizosphere	Amphicarpaea	Phaseoleae	yes
JERC-131-Rh|nifD|consensus50|strict_single_dominant	JERC-131-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_strict_best_reference_hit_with_taxon.tsv	nifD_strict_best_reference_hit_with_taxon.tsv	strict	nifD	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifD|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP23188.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.034	1296	84.5953	0	1408	Sinorhizobium	Strict single-dominant	Sinorhizobium	Sinorhizobium	JERC-131-Rh|nifD|consensus50|strict_single_dominant	JERC-131-Rh	D03	Dalea carnea	4/8/25	0	0	Quarter	JERC-131	dry	rhizosphere	Fabaceae	JERC	Dalea	Amorpheae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	rhizosphere	Dalea	Amorpheae	yes
