tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
ORNL-1-3-No|nifJ|consensus50|pass_single_dominant	ORNL-1-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	89.437	1846	52.3243	0	2350	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-1-3-No|nifJ|consensus50|pass_single_dominant	ORNL-1-3-No	D07	Elaeagnus umbellata	7/8/25	32.45	1557.6	Half	ORNL-1	dry	nodule	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_009	Anderson	TN	no	35.974444	-84.228056	5/15/24	nodule	Elaeagnus	actinorhizal	no
SERC-2-2-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	SERC-2-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	90.791	1846	52.3243	0	2507	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	SERC-2-2-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	SERC-2-2-Rh	D02	Elaeagnus umbellata	7/15/25	0.1125	5.4	Quarter	SERC-2	ethanol	rhizosphere	Elaeagnaceae	SERC	Elaeagnus	actinorhizal	SERC_016	Anne Arundel	MD	no	38.899477	-76.547521	8/14/24	rhizosphere	Elaeagnus	actinorhizal	no
SERC-2-2-No|nifJ|consensus50|pass_single_dominant	SERC-2-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	88.223	985	27.9195	0	1216	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	SERC-2-2-No|nifJ|consensus50|pass_single_dominant	SERC-2-2-No	D02	Elaeagnus umbellata	7/15/25	0.1965	9.432	Quarter	SERC-2	ethanol	nodule	Elaeagnaceae	SERC	Elaeagnus	actinorhizal	SERC_016	Anne Arundel	MD	no	38.899477	-76.547521	8/14/24	nodule	Elaeagnus	actinorhizal	no
MLBS-1-3-No|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	87.202	1844	52.2676	0	2170	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	MLBS-1-3-No|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-3-No	D07	Elaeagnus umbellata	10/30/25	25.45	1221.6	Half	MLBS-1	dry	nodule	Elaeagnaceae	MLBS	Elaeagnus	actinorhizal	MLBS_030	Giles	VA	no	37.43	-80.508333	5/15/24	nodule	Elaeagnus	actinorhizal	no
MLBS-1-2-No|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	89.924	1846	52.3243	0	2418	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	MLBS-1-2-No|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-2-No	D07	Elaeagnus umbellata	7/8/25	0	0	Quarter	MLBS-1	dry	nodule	Elaeagnaceae	MLBS	Elaeagnus	actinorhizal	MLBS_030	Giles	VA	no	37.43	-80.508333	5/15/24	nodule	Elaeagnus	actinorhizal	no
SERC-1-3-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	SERC-1-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	90.608	1842	52.2109	0	2549	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	SERC-1-3-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	SERC-1-3-Ro	D02	Elaeagnus umbellata	7/15/25	20	960	Half	SERC-1	ethanol	root	Elaeagnaceae	SERC	Elaeagnus	actinorhizal	SERC_016	Anne Arundel	MD	no	38.899477	-76.547521	8/14/24	root	Elaeagnus	actinorhizal	no
TALL-61-1-No|nifJ|consensus50|pass_single_dominant	TALL-61-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	91.414	594	16.8367	0	819	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	TALL-61-1-No|nifJ|consensus50|pass_single_dominant	TALL-61-1-No	D08	Morella cerifera	10/31/25	0.061	2.928	Quarter	TALL-61	dry	nodule	Myricaceae	TALL	Morella	actinorhizal	TALL_R_015	Hale County	AL	yes	32.916557	-87.438945	8/28/24	nodule	Morella	actinorhizal	yes
ORNL-3-1-No|nifJ|consensus50|pass_single_dominant	ORNL-3-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	91.924	1845	52.2959	0	2582	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-3-1-No|nifJ|consensus50|pass_single_dominant	ORNL-3-1-No	D07	Elaeagnus umbellata	2/17/25	10.9	523.2	Half	ORNL-3	dry	nodule	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_029	Anderson	TN	no	35.96	-84.26	5/15/24	nodule	Elaeagnus	actinorhizal	no
ORNL-3-2-No|nifJ|consensus50|pass_single_dominant	ORNL-3-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	89.653	1846	52.3243	0	2412	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-3-2-No|nifJ|consensus50|pass_single_dominant	ORNL-3-2-No	D07	Elaeagnus umbellata	7/8/25	21.25	1020	Half	ORNL-3	dry	nodule	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_029	Anderson	TN	no	35.96	-84.26	5/15/24	nodule	Elaeagnus	actinorhizal	no
HEAL-13-2-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	HEAL-13-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	92.412	1845	52.2959	0	2721	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	HEAL-13-2-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	HEAL-13-2-Rh	D19	Alnus viridis	7/8/25	0.1195	5.736	Quarter	HEAL-13	ethanol	rhizosphere	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_001	Denali Borough	Alaska	yes	63.88839 N	149.20410 W	20240725	rhizosphere	Alnus	actinorhizal	yes
ORNL-5-2-No|nifJ|consensus50|pass_single_dominant	ORNL-5-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	88.176	998	28.288	0	1254	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-5-2-No|nifJ|consensus50|pass_single_dominant	ORNL-5-2-No	D07	Elaeagnus umbellata	7/8/25	0	0	Quarter	ORNL-5	dry	nodule	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_021	Anderson	TN	no	35.955556	-84.221111	5/15/24	nodule	Elaeagnus	actinorhizal	no
ORNL-5-2-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	ORNL-5-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	90.515	1845	52.2959	0	2543	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-5-2-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	ORNL-5-2-Ro	D07	Elaeagnus umbellata	7/8/25	25.25	1212	Half	ORNL-5	dry	root	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_021	Anderson	TN	no	35.955556	-84.221111	5/15/24	root	Elaeagnus	actinorhizal	no
ORNL-5-3-No|nifJ|consensus50|pass_single_dominant	ORNL-5-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	89.534	1844	52.2676	0	2392	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-5-3-No|nifJ|consensus50|pass_single_dominant	ORNL-5-3-No	D07	Elaeagnus umbellata	10/30/25	33.9	1627.2	Half	ORNL-5	dry	nodule	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_021	Anderson	TN	no	35.955556	-84.221111	5/15/24	nodule	Elaeagnus	actinorhizal	no
ORNL-3-2-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	ORNL-3-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	94.01	1803	51.1054	0	2844	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	ORNL-3-2-Ro|nifJ|consensus50|pass_mixed_possible_multitemplate	ORNL-3-2-Ro	D07	Elaeagnus umbellata	7/8/25	3.55	170.4	Quarter	ORNL-3	dry	root	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_029	Anderson	TN	no	35.96	-84.26	5/15/24	root	Elaeagnus	actinorhizal	no
MLBS-1-1-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifJ/05_blast_taxon_annotation/nifJ_iupac_best_reference_hit_with_taxon.tsv	nifJ_iupac_best_reference_hit_with_taxon.tsv	iupac	nifJ	Candidatus_Frankia_alpina	Candidatus	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	93.216	1813	51.3889	0	2780	Candidatus	Mixed-IUPAC	Candidatus	Candidatus	MLBS-1-1-Rh|nifJ|consensus50|pass_mixed_possible_multitemplate	MLBS-1-1-Rh	D07	Elaeagnus umbellata	2/17/25	37.15	1783.2	Half	MLBS-1	dry	rhizosphere	Elaeagnaceae	MLBS	Elaeagnus	actinorhizal	MLBS_030	Giles	VA	no	37.43	-80.508333	5/15/24	rhizosphere	Elaeagnus	actinorhizal	no
