tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
DEJU-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DEJU-20-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Microvirga_sp._RSM25	Microvirga	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	83.738	824	82.6479	0	1010	NA	Mixed-IUPAC	Microvirga	Microvirga	DEJU-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DEJU-20-1-No	D19	Alnus viridis	4/2/25	8.54	409.92	Half	DEJU-20	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_046	NA	Alaska	yes	NA	NA	NA	nodule	Alnus	actinorhizal	yes
OAES-21-3-Rh|nifH|consensus50|pass_single_dominant	OAES-21-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.85	798	80.0401	0	1093	NA	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	OAES-21-3-Rh|nifH|consensus50|pass_single_dominant	OAES-21-3-Rh	D11	Astragalus plattensis	6/4/24	0	0	Quarter	OAES-21	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	rhizosphere	Astragalus	Galegeae	yes
DSNY-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-15-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.78	820	82.2467	0	1057	NA	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	DSNY-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-15-1-Ro	D03	Morella cerifera	8/19/24	1.0595	50.856	Quarter	DSNY-MOCE-15	dry	root	Myricaceae	DSNY	Morella	actinorhizal	DSNY _042	Osceola	Florida	yes	NA	NA	20240401	root	Morella	actinorhizal	yes
YELL-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	YELL-10-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Microvirga_sp._RSM25	Microvirga	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	85.68	824	82.6479	0	1077	NA	Mixed-IUPAC	Microvirga	Microvirga	YELL-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	YELL-10-1-No	D12	Astragalus sp.	4/1/25	6.92	332.16	Half	YELL-10	ethanol	nodule	Fabaceae	YELL	Astragalus	Galegeae	YELL_050	Park County	WY	yes	NA	NA	9/24/24	nodule	Astragalus	Galegeae	yes
OAES-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-13-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Microvirga_lotononidis	Microvirga	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	85.8	831	83.3501	0	1115	NA	Mixed-IUPAC	Microvirga	Microvirga	OAES-13-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-13-1-Rh	D11	Ceanothus herbaceus	8/19/24	0.1	4.8	Quarter	OAES-13	ethanol	rhizosphere	Rhamnaceae	OAES	Ceanothus	actinorhizal	OAES_005	Washita	OK	yes	35.39246	-99.10002	4/10/24	rhizosphere	Ceanothus	actinorhizal	yes
DSNY-15-1-Rh|nifH|consensus50|pass_single_dominant	DSNY-15-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Microvirga_sp._KLBC_81	Microvirga	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	89.416	822	82.4473	0	1122	NA	Mixed-IUPAC	Microvirga	Microvirga	DSNY-15-1-Rh|nifH|consensus50|pass_single_dominant	DSNY-15-1-Rh	D03	Morella cerifera	8/19/24	1.175	56.4	Quarter	DSNY-MOCE-15	dry	rhizosphere	Myricaceae	DSNY	Morella	actinorhizal	DSNY _042	Osceola	Florida	yes	NA	NA	20240401	rhizosphere	Morella	actinorhizal	yes
OAES-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-25-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.286	818	82.0461	0	1103	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-25-1-Rh	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0	0	Quarter	OAES-25	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	rhizosphere	Astragalus	Galegeae	yes
CPER-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	CPER-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.238	819	82.1464	0	1322	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	CPER-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	CPER-2-No	D10	Melilotus officinalis	4/24/25	0	0	Quarter	CPER-2	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	nodule	Melilotus	Trifolieae	no
NOGP-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	NOGP-6-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.43	819	82.1464	0	1245	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-6-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	NOGP-6-3-No	D09	Medicago sativa	5/2/25	0	0	Quarter	NOGP-6	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	nodule	Medicago	Trifolieae	no
DCFS-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DCFS-5-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.36	819	82.1464	0	1326	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	DCFS-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DCFS-5-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-5	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	nodule	Medicago	Trifolieae	no
NOGP-2-1-No|nifH|consensus50|pass_single_dominant	NOGP-2-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.604	819	82.1464	0	1324	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-2-1-No|nifH|consensus50|pass_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	nodule	Medicago	Trifolieae	no
OSBS-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-36-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.078	822	82.4473	0	1151	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OSBS-36-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-36-1-No	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	nodule	Tephrosia	Millettieae	yes
OAES-36-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-36-3-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.119	822	82.4473	0	1192	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-36-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	OAES-36-3-Rh	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	rhizosphere	Melilotus	Trifolieae	no
OAES-36-3-No|nifH|consensus50|pass_single_dominant	OAES-36-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.238	819	82.1464	0	1313	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-36-3-No|nifH|consensus50|pass_single_dominant	OAES-36-3-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no
NOGP-3-2-Ro|nifH|consensus50|pass_single_dominant	NOGP-3-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifH/05_blast_taxon_annotation/nifH_iupac_best_reference_hit_with_taxon.tsv	nifH_iupac_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	82.5476	0	1347	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-3-2-Ro|nifH|consensus50|pass_single_dominant	NOGP-3-2-Ro	D09	Medicago lupulina	4/23/25	0.473	22.704	Quarter	NOGP-3	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no
WOOD-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	WOOD-6-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/tables/iupac_nifH_best_reference_hit_with_taxon.tsv	iupac_nifH_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.796	819	82.1464	0	1269	NA	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	WOOD-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	WOOD-6-1-Ro	D09	Medicago lupulina	4/24/25	0.0745	3.576	Quarter	WOOD-6	ethanol	root	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	root	Medicago	Trifolieae	no
OAES-36-2-No|nifH|consensus50|pass_single_dominant	OAES-36-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifH/05_blast_taxon_annotation/nifH_iupac_best_reference_hit_with_taxon.tsv	nifH_iupac_best_reference_hit_with_taxon.tsv	iupac	nifH	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.99	823	82.5476	0	1338	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-36-2-No|nifH|consensus50|pass_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no
