tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
TALL-29-3-No|noeB|consensus50|pass_single_dominant	TALL-29-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	1662	99.2832	0	3055	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	TALL-29-3-No|noeB|consensus50|pass_single_dominant	TALL-29-3-No	D08	Lespedeza cuneata	4/17/25	2.2	105.6	Quarter	TALL-29	dry	nodule	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_003	Bibb County	AL	no	32.8941	-87.41688	8/26/24	nodule	Lespedeza	Desmodieae	no
WOOD-1-1-Ro|noeB|consensus50|pass_single_dominant	WOOD-1-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.928	1397	83.4528	0	2575	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	WOOD-1-1-Ro|noeB|consensus50|pass_single_dominant	WOOD-1-1-Ro	D09	Melilotus officinalis	5/2/25	0.286	13.728	Quarter	WOOD-1	ethanol	root	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	root	Melilotus	Trifolieae	no
CPER-5-1-Rh|noeB|consensus50|pass_single_dominant	CPER-5-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	CPER-5-1-Rh|noeB|consensus50|pass_single_dominant	CPER-5-1-Rh	D10	Melilotus officinalis	5/23/25	2.535	121.68	Quarter	CPER-5	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_022	Weld	CO	no	NA	NA	6/24/24	rhizosphere	Melilotus	Trifolieae	no
OSBS-36-1-No|noeB|consensus50|pass_single_dominant	OSBS-36-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OSBS-36-1-No|noeB|consensus50|pass_single_dominant	OSBS-36-1-No	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	nodule	Tephrosia	Millettieae	yes
OAES_19-2-Rh|noeB|consensus50|pass_single_dominant	OAES-19-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES_19-2-Rh|noeB|consensus50|pass_single_dominant	OAES_19-2-Rh	D11	Melilotus officinalis	6/4/24	0	0	Quarter	OAES-19	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_012_R	Washita	OK	no	35.402943	-99.064829	4/16/24	rhizosphere	Melilotus	Trifolieae	no
WOOD-11-1-No|noeB|consensus50|pass_single_dominant	WOOD-11-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	WOOD-11-1-No|noeB|consensus50|pass_single_dominant	WOOD-11-1-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	nodule	Medicago	Trifolieae	no
OSBS-36-1-Ro|noeB|consensus50|pass_single_dominant	OSBS-36-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OSBS-36-1-Ro|noeB|consensus50|pass_single_dominant	OSBS-36-1-Ro	D03	Tephrosia virginiana	2/26/25	0.151	7.248	Quarter	OSBS-36	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	root	Tephrosia	Millettieae	yes
NOGP-6-3-Ro|noeB|consensus50|pass_single_dominant	NOGP-6-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-6-3-Ro|noeB|consensus50|pass_single_dominant	NOGP-6-3-Ro	D09	Medicago sativa	5/2/25	1.105	53.04	Quarter	NOGP-6	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	root	Medicago	Trifolieae	no
OAES-36-3-No|noeB|consensus50|pass_single_dominant	OAES-36-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-36-3-No|noeB|consensus50|pass_single_dominant	OAES-36-3-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no
NOGP-3-2-Ro|noeB|consensus50|pass_single_dominant	NOGP-3-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-3-2-Ro|noeB|consensus50|pass_single_dominant	NOGP-3-2-Ro	D09	Medicago lupulina	4/23/25	0.473	22.704	Quarter	NOGP-3	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no
NOGP-3-2-No|noeB|consensus50|pass_single_dominant	NOGP-3-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-3-2-No|noeB|consensus50|pass_single_dominant	NOGP-3-2-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no
WOOD-3-2-No|noeB|consensus50|pass_single_dominant	WOOD-3-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/noeB/05_blast_taxon_annotation/noeB_iupac_best_reference_hit_with_taxon.tsv	noeB_iupac_best_reference_hit_with_taxon.tsv	iupac	noeB	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.88	1662	99.2832	0	3059	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	WOOD-3-2-No|noeB|consensus50|pass_single_dominant	WOOD-3-2-No	D09	Melilotus officinalis	5/2/25	0.221	10.608	Quarter	WOOD-3	ethanol	nodule	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	nodule	Melilotus	Trifolieae	no
