sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
DCFS-7-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.750	3198	100.0000	0.0	5862.0
DCFS-8-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	3198	100.0000	0.0	5906.0
DCFS-8-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.875	3198	100.0000	0.0	5884.0
DCFS-8-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.812	3197	99.9687	0.0	5871.0
DEJU-29-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.562	3198	100.0000	0.0	5829.0
DEJU-59-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.437	3198	100.0000	0.0	5806.0
DELA-32-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.562	3194	99.8749	0.0	5821.0
DSNY-13-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.906	3197	99.9687	0.0	5888.0
DSNY-13-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.906	3193	99.8437	0.0	5880.0
DSNY-14-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.812	3198	100.0000	0.0	5873.0
DSNY-17-3-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.906	3198	100.0000	0.0	5890.0
DSNY-3-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3196	99.9375	0.0	5891.0
DSNY-3-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.655	3198	100.0000	0.0	5709.0
DSNY-7-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.916	2378	74.3590	0.0	4381.0
DSNY-91-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.731	2230	69.7311	0.0	4096.0
DSNY-CRMA-33-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.093	3198	100.0000	0.0	5795.0
HEAL-7-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.468	3198	100.0000	0.0	5842.0
JERC-102-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.368	3167	99.0306	0.0	5742.0
JERC-143-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UFX12643.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.752	807	25.2345	0.0	1480.0
JERC-148-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.498	3188	99.6873	0.0	5799.0
JERC-149-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	96.653	3197	99.9687	0.0	5465.0
JERC-149-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.343	3198	100.0000	0.0	5790.0
JERC-150-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.437	3198	100.0000	0.0	5806.0
JERC-189-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	98.912	1471	45.9975	0.0	2654.0
JERC-2-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3197	99.9687	0.0	5893.0
JERC-204-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.468	3198	100.0000	0.0	5814.0
JERC-46-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.745	3132	97.9362	0.0	5740.0
JERC-89-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.625	3197	99.9687	0.0	5838.0
JERC-94-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	98.937	3105	97.0919	0.0	5576.0
JERC-CRJU-86-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.372	3186	99.6248	0.0	5773.0
JERC-DEST-32-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3197	99.9687	0.0	5893.0
JERC-RHRE-55-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3193	99.8437	0.0	5886.0
JERC-RHTO-58-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.187	3197	99.9687	0.0	5799.0
JORN-3-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.969	3198	100.0000	0.0	5901.0
KONZ-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.742	3180	99.4371	0.0	5718.0
KONZ-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.781	3197	99.9687	0.0	5866.0
KONZ-6-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3197	99.9687	0.0	5893.0
LAJA-25-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.969	3198	100.0000	0.0	5901.0
LAJA-3-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.531	3195	99.9062	0.0	5818.0
LENO-15-2-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41780.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.865	2968	92.8080	0.0	5459.0
NIWO-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.515	3091	96.6542	0.0	5626.0
NIWO-2-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41780.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.468	3196	99.9375	0.0	5825.0
NIWO-2-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41780.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.343	3198	100.0000	0.0	5825.0
NIWO-2-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41780.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1167	36.4916	0.0	2156.0
NOGP-1-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_medicae_(Ensifer_medicae)|WQO61172.1	Sinorhizobium_medicae_(Ensifer_medicae)	Sinorhizobium	100.000	3198	100.0000	0.0	5906.0
NOGP-1-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.875	3197	99.9687	0.0	5882.0
NOGP-1-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.906	3198	100.0000	0.0	5890.0
NOGP-2-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.969	3198	100.0000	0.0	5901.0
NOGP-2-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.875	3198	100.0000	0.0	5884.0
NOGP-2-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	3198	100.0000	0.0	5906.0
NOGP-3-2-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.437	3198	100.0000	0.0	5806.0
NOGP-3-2-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.875	3197	99.9687	0.0	5882.0
NOGP-3-2-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.437	3198	100.0000	0.0	5806.0
NOGP-4-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.276	3178	99.3746	0.0	5749.0
NOGP-5-2-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.491	3141	98.2176	0.0	5712.0
NOGP-5-2-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.844	3198	100.0000	0.0	5879.0
NOGP-6-3-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.434	1237	38.6804	0.0	2254.0
NOGP-6-3-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	99.437	3198	100.0000	0.0	5806.0
NOGP-7-2-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	98.874	3198	100.0000	0.0	5740.0
NOGP-7-2-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95966.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	98.272	2083	65.1345	0.0	3705.0
OAES-1-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3198	100.0000	0.0	5895.0
OAES-13-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.750	3197	99.9687	0.0	5862.0
OAES-14-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.969	3198	100.0000	0.0	5901.0
OAES-14-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28300.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.718	3197	99.9687	0.0	5854.0
OAES-15-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO37334.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.969	3198	100.0000	0.0	5901.0
OAES-15-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22255.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.852	2701	84.4590	0.0	4966.0
OAES-16-1-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWR01517.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.312	3197	99.9687	0.0	5818.0
OAES-17-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.751	2010	62.8518	0.0	3694.0
OAES-2-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3198	100.0000	0.0	5895.0
OAES-2-1-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30456.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.937	3198	100.0000	0.0	5895.0
OAES-20-Rh|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.076	1334	41.7136	0.0	2318.0
OAES-20-Ro|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35565.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.866	2235	69.8874	0.0	4111.0
OAES-22-1-No|nolG|consensus50|strict_single_dominant	nolG|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWR01517.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	3198	100.0000	0.0	5906.0
