sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
CPER-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.812	1063	95.7658	0.0	1953.0
CPER-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1103	99.3694	0.0	2026.0
CPER-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-3-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-3-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-3-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
CPER-4-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-4-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
CPER-4-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88842.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.909	1103	99.3694	0.0	2032.0
CPER-5-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.909	1104	99.4595	0.0	2034.0
CPER-5-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
CPER-5-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
DCFS-2-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
DCFS-2-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	97.368	1102	99.2793	0.0	1923.0
DCFS-2-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	100.000	1066	96.0360	0.0	1969.0
DCFS-3-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
DCFS-3-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	99.600	1000	90.0901	0.0	1825.0
DCFS-3-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
DCFS-4-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1090	98.1982	0.0	2013.0
DCFS-4-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
DCFS-4-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1099	99.0090	0.0	2030.0
DCFS-5-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1104	99.4595	0.0	2023.0
DCFS-5-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
DCFS-5-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	1104	99.4595	0.0	2017.0
DCFS-6-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
DCFS-6-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.636	1100	99.0991	0.0	2010.0
DCFS-6-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
DCFS-7-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	985	88.7387	0.0	1820.0
DCFS-7-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.716	1057	95.2252	0.0	1936.0
DCFS-8-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
DCFS-8-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.456	1103	99.3694	0.0	2012.0
DCFS-8-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.908	1092	98.3784	0.0	2012.0
DEJU-28-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.727	1100	99.0991	0.0	2015.0
DEJU-29-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.816	1086	97.8378	0.0	1995.0
DEJU-59-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.814	1077	97.0270	0.0	1978.0
DEJU-59-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.715	1054	94.9550	0.0	1930.0
DELA-26-3-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.908	1090	98.1982	0.0	2008.0
DELA-32-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.727	1100	99.0991	0.0	2015.0
DSNY-13-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1080	97.2973	0.0	1995.0
DSNY-13-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.900	1005	90.5405	0.0	1851.0
DSNY-13-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.706	1021	91.9820	0.0	1869.0
DSNY-14-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.815	1082	97.4775	0.0	1988.0
DSNY-15-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
DSNY-17-3-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.819	1104	99.4595	0.0	2028.0
DSNY-91-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1102	99.2793	0.0	2036.0
DSNY-CRMA-33-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.909	1103	99.3694	0.0	2032.0
HEAL-7-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1092	98.3784	0.0	2017.0
JERC-11-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	99.909	1095	98.6486	0.0	2017.0
JERC-149-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
JERC-150-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.818	1101	99.1892	0.0	2023.0
JERC-2-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1099	99.0090	0.0	2030.0
JERC-204-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.727	1097	98.8288	0.0	2010.0
JERC-46-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.908	1084	97.6577	0.0	1997.0
JERC-89-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1103	99.3694	0.0	2026.0
JERC-94-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1102	99.2793	0.0	2021.0
JERC-DEST-32-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
JERC-RHTO-58-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
JORN-3-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.817	1090	98.1982	0.0	2002.0
KONZ-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.629	1077	97.0270	0.0	1967.0
KONZ-6-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1087	97.9279	0.0	2008.0
LAJA-25-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1102	99.2793	0.0	2036.0
LENO-15-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	99.819	1103	99.3694	0.0	2026.0
NIWO-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.443	1078	97.1171	0.0	1958.0
NIWO-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	99.390	492	44.3243	0.0	893.0
NIWO-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	98.726	1099	99.0090	0.0	1975.0
NOGP-1-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_medicae_(Ensifer_medicae)|UWU12267.1	Sinorhizobium_medicae_(Ensifer_medicae)	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
NOGP-1-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
NOGP-2-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
NOGP-2-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.727	1100	99.0991	0.0	2015.0
NOGP-2-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
NOGP-3-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1104	99.4595	0.0	2023.0
NOGP-3-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
NOGP-3-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1104	99.4595	0.0	2023.0
NOGP-4-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.906	1062	95.6757	0.0	1956.0
NOGP-4-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.907	1071	96.4865	0.0	1973.0
NOGP-4-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1104	99.4595	0.0	2028.0
NOGP-5-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1104	99.4595	0.0	2023.0
NOGP-5-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
NOGP-6-3-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1103	99.3694	0.0	2021.0
NOGP-6-3-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.728	1104	99.4595	0.0	2023.0
NOGP-7-2-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.615	1040	93.6937	0.0	1899.0
NOGP-7-2-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_SM11|AEH82142.1	Sinorhizobium_meliloti_SM11	Sinorhizobium	99.865	741	66.7568	0.0	1363.0
OAES-1-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
OAES-13-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
OAES-13-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.817	1090	98.1982	0.0	2002.0
OAES-14-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
OAES-14-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	1103	99.3694	0.0	2037.0
OAES-14-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1103	99.3694	0.0	2026.0
OAES-15-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.808	1043	93.9640	0.0	1916.0
OAES-15-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.625	1067	96.1261	0.0	1951.0
OAES-15-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_Rm41|CCM70561.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	97.643	1103	99.3694	0.0	1938.0
OAES-2-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
OAES-2-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
OAES-20-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.715	1053	94.8649	0.0	1929.0
OAES-21-3-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_1021|AAK65139.1	Sinorhizobium_meliloti_1021	Sinorhizobium	97.736	751	67.6577	0.0	1323.0
OAES-22-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35564.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1104	99.4595	0.0	2039.0
OAES-23-1-Rh|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35564.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1097	98.8288	0.0	2026.0
OAES-23-1-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND30455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.907	1071	96.4865	0.0	1973.0
OAES-25-1-No|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QND35564.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1050	94.5946	0.0	1940.0
OAES-27-2-Ro|nolF|consensus50|strict_single_dominant	nolF|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22256.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.907	1075	96.8468	0.0	1980.0
