sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
OAES-23-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UFX12595.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1662	99.2832	0.0	3053.0
OAES-25-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UFX12595.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.895	950	56.7503	0.0	1751.0
OAES-25-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UFX12595.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
OAES-26-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UFX12595.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.891	1443	86.2007	0.0	2606.0
OAES-27-2-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.639	1662	99.2832	0.0	3037.0
OAES-3-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
OAES-3-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1570	93.7873	0.0	2900.0
OAES-36-2-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
OAES-36-3-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
OAES-36-3-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.578	1422	84.9462	0.0	2601.0
OAES-37-2-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.940	1662	99.2832	0.0	3064.0
OAES-5-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.579	1661	99.2234	0.0	3029.0
OAES-5-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
OAES-6-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.940	1662	99.2832	0.0	3064.0
OAES-6-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1662	99.2832	0.0	3053.0
OAES-6-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.699	1662	99.2832	0.0	3042.0
OAES-7-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.278	1662	99.2832	0.0	3003.0
OAES-7-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1662	99.2832	0.0	3053.0
OAES-7-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWR32921.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.278	1662	99.2832	0.0	3003.0
OAES-8-2-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
OAES_19-2-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
OAES_19-2-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.579	1662	99.2832	0.0	3031.0
OAES_24-3-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
OAES_24-3-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.579	1662	99.2832	0.0	3031.0
OAES_24-3-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.519	1662	99.2832	0.0	3025.0
OSBS-36-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
OSBS-36-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
RMNP-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.917	1662	99.2832	0.0	2983.0
SCBI-1-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	97.919	1634	97.6105	0.0	2876.0
SCBI-2-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
SCBI-2-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
SCBI-2-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.676	1662	99.2832	0.0	2987.0
SCBI-3-1-Rh|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.797	1662	99.2832	0.0	2987.0
SCBI-3-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
SERC-6-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.436	1662	99.2832	0.0	2961.0
TALL-24-2-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
TALL-28-1-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90961.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.940	1662	99.2832	0.0	3064.0
TALL-29-3-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.880	1662	99.2832	0.0	3059.0
TALL-74-3-No|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	1662	99.2832	0.0	3070.0
TEAK-1-2-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06432.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	1662	99.2832	0.0	3053.0
TEAK-3-1-Ro|noeB|consensus50|strict_single_dominant	noeB|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQO97007.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.496	1662	99.2832	0.0	2977.0
