sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
CLBJ-33-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.806	1842	52.2109	0.0	3310.0
CLBJ-34-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.672	1804	51.1338	0.0	3166.0
DEJU-16-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
DEJU-16-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
DEJU-16-2-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.620	1843	52.2392	0.0	3365.0
DEJU-17-2-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1844	52.2676	0.0	3373.0
DEJU-17-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	96.657	718	20.3515	0.0	1229.0
DEJU-18-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-18-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-21-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-24-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-24-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.585	1838	52.0975	0.0	3284.0
DEJU-28-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-29-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-29-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-29-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-29-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-30-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-30-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1845	52.2959	0.0	3371.0
DEJU-31-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	91.638	1148	32.5397	0.0	1672.0
DEJU-32-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
DEJU-32-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1845	52.2959	0.0	3369.0
DEJU-32-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.527	1056	29.9320	0.0	1923.0
DEJU-33-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-34-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-35-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-4-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-4-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-43-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.302	1060	30.0454	0.0	1890.0
DEJU-43-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.528	1059	30.0170	0.0	1929.0
DEJU-44-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	93.942	1205	34.1553	0.0	1945.0
DEJU-48-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	87.456	1714	48.5828	0.0	2001.0
DEJU-5-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-5-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.967	1033	29.2800	0.0	1823.0
DEJU-5-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-5-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.722	1844	52.2676	0.0	3210.0
DEJU-52-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
DEJU-53-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-55-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-55-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
DEJU-55-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.674	1843	52.2392	0.0	3371.0
DEJU-57-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-58-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.775	889	25.1984	0.0	1631.0
DEJU-59-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-6-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-6-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.674	1841	52.1825	0.0	3367.0
DEJU-60-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.674	1838	52.0975	0.0	3362.0
DEJU-7-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.567	1846	52.3243	0.0	3365.0
DEJU-7-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DEJU-7-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.567	1846	52.3243	0.0	3365.0
DEJU-8-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.646	1846	52.3243	0.0	3271.0
DEJU-8-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.059	1836	52.0408	0.0	3181.0
DEJU-8-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
DSNY-18-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	84.245	1206	34.1837	0.0	1240.0
DSNY-20-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	91.545	1845	52.2959	0.0	2614.0
DSNY-4-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	91.914	742	21.0317	0.0	1085.0
DSNY-78-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.619	1835	52.0125	0.0	3352.0
DSNY-79-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.671	1826	51.7574	0.0	3339.0
DSNY-80-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.566	1842	52.2109	0.0	3358.0
DSNY-99-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	96.353	1042	29.5351	0.0	1748.0
GUAN-10-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	94.477	1177	33.3617	0.0	1890.0
GUAN-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	96.011	1053	29.8469	0.0	1783.0
HARV-1-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	86.179	1845	52.2959	0.0	2104.0
HARV-1-2-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.056	1053	29.8469	0.0	1805.0
HARV-1-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	89.444	881	24.9717	0.0	1147.0
HARV-2-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.567	1846	52.3243	0.0	3365.0
HARV-2-3-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
HEAL-10-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
HEAL-10-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
HEAL-12-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-12-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-12-2-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.765	1053	29.8469	0.0	1873.0
HEAL-13-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-13-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.848	656	18.5941	0.0	1206.0
HEAL-13-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-13-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-15-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-15-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.880	625	17.7154	0.0	1116.0
HEAL-15-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.783	921	26.1054	0.0	1690.0
HEAL-15-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-2-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
HEAL-3-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	90.058	1036	29.3651	0.0	1387.0
HEAL-4-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-4-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
HEAL-4-3-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.621	1846	52.3243	0.0	3371.0
HEAL-4-3-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	95.063	1823	51.6723	0.0	2977.0
HEAL-5-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	95.431	1182	33.5034	0.0	1884.0
HEAL-5-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	92.081	543	15.3912	0.0	765.0
HEAL-7-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1845	52.2959	0.0	3374.0
HEAL-8-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.675	1846	52.3243	0.0	3376.0
JERC-145-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.809	1141	32.3413	0.0	1991.0
JERC-26-5-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	87.039	1844	52.2676	0.0	2182.0
JERC-36-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.011	1056	29.9320	0.0	1866.0
JERC-90-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	89.871	1244	35.2608	0.0	1600.0
JERC-RHRE-55-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.911	1053	29.8469	0.0	1855.0
LAJA-21-1-Rh|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.751	1842	52.2109	0.0	3306.0
LAJA-21-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	98.699	1845	52.2959	0.0	3306.0
LAJA-22-2-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.075	1837	52.0692	0.0	3317.0
LAJA-23-1-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.722	1844	52.2676	0.0	3238.0
LENO-15-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	85.185	1134	32.1429	0.0	1227.0
LENO-6-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	97.394	1842	52.2109	0.0	3203.0
LENO-9-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.620	1841	52.1825	0.0	3362.0
MC-1|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.674	1843	52.2392	0.0	3371.0
MC-2|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	99.620	1840	52.1542	0.0	3360.0
OAES-13-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	92.611	609	17.2619	0.0	876.0
OAES-30-3-Ro|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	95.941	1823	51.6723	0.0	3011.0
ORNL-1-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	92.803	1848	52.3810	0.0	2675.0
ORNL-1-3-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	89.437	1846	52.3243	0.0	2346.0
ORNL-3-1-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	91.924	1845	52.2959	0.0	2582.0
ORNL-3-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	89.707	1846	52.3243	0.0	2414.0
ORNL-5-2-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	88.377	998	28.2880	0.0	1260.0
ORNL-5-3-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	89.859	1844	52.2676	0.0	2409.0
OSBS-4-3-No|nifJ|consensus50|strict_single_dominant	nifJ|Candidatus_Frankia_alpina|THJ69601.1	Candidatus_Frankia_alpina	Candidatus	95.088	855	24.2347	0.0	1347.0
