sample_id	best_reference_id	best_reference_taxon	best_reference_genus	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore
CLBJ-5-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	87.365	554	90.5229	0.0	632.0
CLBJ-5-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	84.838	554	90.5229	4.13e-169	584.0
CPER-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
CPER-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
CPER-2-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-3-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-3-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
CPER-3-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-4-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-4-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-4-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)|WHS95913.1	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
CPER-5-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
CPER-5-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
CPER-5-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
DCFS-1-2-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_sp._T1470|WXL50042.1	Rhizobium_sp._T1470	Rhizobium	86.933	551	90.0327	1.13e-179	619.0
DCFS-2-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
DCFS-2-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	551	90.0327	0.0	1018.0
DCFS-3-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
DCFS-3-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	508	83.0065	0.0	939.0
DCFS-3-2-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	542	88.5621	0.0	1002.0
DCFS-4-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
DCFS-4-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.094	552	90.1961	0.0	992.0
DCFS-5-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DCFS-5-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DCFS-5-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DCFS-6-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
DCFS-6-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DCFS-7-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	98.551	552	90.1961	0.0	976.0
DCFS-7-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_medicae_(Ensifer_medicae)|VTZ64969.1	Sinorhizobium_medicae_(Ensifer_medicae)	Sinorhizobium	98.730	551	90.0327	0.0	979.0
DCFS-8-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
DCFS-8-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.094	552	90.1961	0.0	992.0
DCFS-8-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DEJU-29-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DEJU-58-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.600	500	81.6993	0.0	848.0
DEJU-59-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DEJU-63-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.551	552	90.1961	0.0	976.0
DELA-26-3-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DELA-32-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DELA-6-3-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	492	80.3922	0.0	909.0
DSNY-13-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.275	552	90.1961	0.0	998.0
DSNY-14-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
DSNY-15-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
DSNY-5-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
DSNY-91-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.084	546	89.2157	0.0	981.0
HEAL-2-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	98.893	542	88.5621	0.0	968.0
HEAL-5-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.710	310	50.6536	4.18e-159	551.0
HEAL-7-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
JERC-11-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
JERC-131-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.776	490	80.0654	0.0	872.0
JERC-132-3-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.074	540	88.2353	0.0	970.0
JERC-135-3-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.094	552	90.1961	0.0	992.0
JERC-149-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.083	545	89.0523	0.0	979.0
JERC-150-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
JERC-154-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.377	552	90.1961	0.0	933.0
JERC-154-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.899	545	89.0523	0.0	974.0
JERC-2-1-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_leguminosarum|XKQ44651.1	Rhizobium_leguminosarum	Rhizobium	90.221	542	88.5621	0.0	706.0
JERC-2-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
JERC-204-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	94.208	518	84.6405	0.0	833.0
JERC-89-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
JERC-CRJU-86-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.457	552	90.1961	0.0	1003.0
JERC-DEST-32-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
JERC-RHRE-55-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.370	552	90.1961	0.0	970.0
JERC-RHTO-58-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.558	552	90.1961	0.0	915.0
JORN-3-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
KONZ-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	96.014	552	90.1961	0.0	937.0
KONZ-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
KONZ-6-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	94.404	554	90.5229	0.0	848.0
LAJA-25-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	546	89.2157	0.0	1009.0
LENO-15-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
NIWO-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.076	541	88.3987	0.0	972.0
NIWO-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.899	545	89.0523	0.0	974.0
NOGP-1-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_medicae_(Ensifer_medicae)|VTZ64969.1	Sinorhizobium_medicae_(Ensifer_medicae)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
NOGP-1-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.275	552	90.1961	0.0	998.0
NOGP-1-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.275	552	90.1961	0.0	998.0
NOGP-2-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
NOGP-2-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
NOGP-2-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
NOGP-3-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-3-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-3-2-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-4-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.275	552	90.1961	0.0	998.0
NOGP-4-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
NOGP-5-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-5-2-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
NOGP-5-2-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UDU22205.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.457	552	90.1961	0.0	1003.0
NOGP-6-3-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-6-3-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.819	552	90.1961	0.0	1014.0
NOGP-7-2-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	98.990	495	80.8824	0.0	887.0
OAES-1-1-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_sp._T1470|WXL50042.1	Rhizobium_sp._T1470	Rhizobium	89.130	552	90.1961	0.0	688.0
OAES-1-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UTG95243.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	89.674	552	90.1961	0.0	708.0
OAES-10-1-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_sp._T1470|WXL50042.1	Rhizobium_sp._T1470	Rhizobium	83.948	542	88.5621	7.00e-157	544.0
OAES-10-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_leguminosarum|XKQ44651.1	Rhizobium_leguminosarum	Rhizobium	83.110	373	60.9477	3.55e-95	339.0
OAES-11-1-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_leguminosarum|XKQ44651.1	Rhizobium_leguminosarum	Rhizobium	83.110	373	60.9477	3.55e-95	339.0
OAES-13-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
OAES-14-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
OAES-14-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.638	552	90.1961	0.0	1009.0
OAES-15-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.457	552	90.1961	0.0	1003.0
OAES-15-Rh|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QQF06435.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	99.451	546	89.2157	0.0	994.0
OAES-16-1-No|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_sp._T1470|WXL50042.1	Rhizobium_sp._T1470	Rhizobium	89.111	551	90.0327	0.0	686.0
OAES-16-1-Rh|nodL|consensus50|strict_single_dominant	nodL|Rhizobium_sp._T1470|WXL50042.1	Rhizobium_sp._T1470	Rhizobium	89.312	552	90.1961	0.0	693.0
OAES-2-1-No|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
OAES-2-1-Ro|nodL|consensus50|strict_single_dominant	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	100.000	552	90.1961	0.0	1020.0
